Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-05-26,158.18258210411685,159.6192666250033,156.597297463731,157.22149658203125,376700,0.0,0
2020-05-27,157.45929732872503,158.54919281143668,155.49750057838313,158.50955200195312,434200,0.0,0
2020-05-28,159.6192785421573,163.05738574516474,158.5392856304699,161.3135528564453,430300,0.0,0
2020-05-29,162.0269405682425,164.86065396870538,159.6589084520842,164.36524963378906,737900,0.0,0
2020-06-01,163.96892351757418,165.10834738003888,162.81958189307122,164.12744140625,554300,0.0,0
2020-06-02,164.41480195203505,165.44523637203784,160.26331098272763,162.9285888671875,574700,0.0,0
2020-06-03,163.4834084864005,164.00853580114645,161.4522479633163,161.67022705078125,565200,0.0,0
2020-06-04,161.08566877423107,162.49261521368575,158.51947805265962,159.15359497070312,544200,0.0,0
2020-06-05,161.14509607831747,163.71128650058847,160.57042532609378,162.40342712402344,555300,0.0,0
2020-06-08,161.16492549436975,164.27606379691326,161.16492549436975,163.90945434570312,550900,0.0,0
2020-06-09,162.99790967459657,164.0679847264764,159.8372430888728,160.0750274658203,486000,0.0,0
2020-06-10,160.57043870475118,160.57043870475118,157.4989411272044,158.1726837158203,456800,0.0,0
2020-06-11,156.07723423567066,156.07723423567066,147.88407342859486,148.30117797851562,556000,0.37,0
2020-06-12,152.04521272950123,153.44548691749844,148.31110781840857,150.77403259277344,522200,0.0,0
2020-06-15,148.0528982746912,153.2369357058038,147.05978788794414,152.7900390625,396900,0.0,0
2020-06-16,155.99778273137804,156.26592678116742,153.1078278438202,153.83279418945312,424500,0.0,0
2020-06-17,155.11391607839522,155.74950612938707,153.33623997316062,153.87252807617188,309600,0.0,0
2020-06-18,153.06810498368105,153.812937755373,151.6280828354807,152.30340576171875,332800,0.0,0
2020-06-19,154.83584491340523,155.06425606062808,151.0223046435311,151.19113159179688,860800,0.0,0
2020-06-22,150.95276310403443,153.31637042812417,149.3637805888436,152.1147003173828,575700,0.0,0
2020-06-23,153.69374965575054,155.08411321392998,151.9657473749436,153.743408203125,689000,0.0,0
2020-06-24,152.36299676512633,152.36299676512633,147.2683355299963,148.01316833496094,522100,0.0,0
2020-06-25,148.29124810441687,148.29124810441687,145.1132827892955,148.12240600585938,566400,0.0,0
2020-06-26,147.97344180690064,149.26448828963942,146.52349403165158,147.3080596923828,1432900,0.0,0
2020-06-29,149.17512038983858,149.97953739215498,147.1690331315752,148.6487579345703,544300,0.0,0
2020-06-30,148.42034242709298,153.21706735400542,148.42034242709298,152.3828582763672,517900,0.0,0
2020-07-01,153.6341607830711,154.1307159343762,151.41952905127525,153.21705627441406,678400,0.0,0
2020-07-02,154.60740597550108,156.04742804968498,152.51195776636115,152.94891357421875,585700,0.0,0
2020-07-06,154.4385860148943,155.1337753870624,152.18423641728424,152.59140014648438,646200,0.0,0
2020-07-07,150.91306646199882,152.95887150764472,149.79084683546662,150.7342987060547,482200,0.0,0
2020-07-08,151.35001536680323,151.48905021341238,148.31110003830184,149.78091430664062,510400,0.0,0
2020-07-09,149.74118784130104,150.78395681251814,146.30503427585023,149.40353393554688,881200,0.0,0
