Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-05-26,12.461620428706542,13.060462724801171,12.39508269797667,12.879859924316406,3755300,0.0,0
2020-05-27,13.193538897179925,13.697326507756038,13.16502285679109,13.678316116333008,3974500,0.0,0
2020-05-28,13.881173159576006,13.881173159576006,13.069747434801958,13.118046760559082,3761100,0.23,0
2020-05-29,12.973149769142323,12.973149769142323,12.61573623073208,12.70267391204834,6024200,0.0,0
2020-06-01,12.65437605084684,13.050428882820924,12.615736772635541,13.002129554748535,3066100,0.0,0
2020-06-02,13.137367613244887,13.436821791903855,13.040768956187309,13.378863334655762,2843200,0.0,0
2020-06-03,13.514099674477054,14.596000341844869,13.485120447299556,14.480082511901855,4962700,0.0,0
2020-06-04,14.45110274633849,15.214229122623959,14.325524871603793,14.943754196166992,5231000,0.0,0
2020-06-05,15.455726424792369,16.218853801400254,15.446066374680933,15.842119216918945,5604100,0.0,0
2020-06-08,16.131914205112295,16.88537964300816,16.07395390799257,16.827421188354492,4910400,0.0,0
2020-06-09,16.25748838432333,16.48932400576608,15.880755729787081,16.093271255493164,4458000,0.0,0
2020-06-10,16.122254496657536,16.122254496657536,15.378447250080375,15.388107299804688,3567900,0.0,0
2020-06-11,14.567020494582295,14.924434018667224,14.315864746447051,14.373824119567871,3383600,0.0,0
2020-06-12,14.97273454513133,15.078992329614167,14.335185995768187,14.77953815460205,3163200,0.0,0
2020-06-15,14.296546591152259,14.596000763514505,14.113009330848774,14.402804374694824,4108100,0.0,0
2020-06-16,14.972734432312162,15.436405766088674,14.692599437847257,15.194910049438477,5035100,0.0,0
2020-06-17,15.223889813963867,15.426746247672469,14.885795450705187,15.272189140319824,3170300,0.0,0
2020-06-18,15.050012541344884,15.35912675468985,14.8954554346724,14.924434661865234,2773700,0.0,0
2020-06-19,15.107971189712195,15.349466887571344,14.760216795205915,15.330146789550781,11846400,0.0,0
2020-06-22,15.194909511450437,15.339807489050155,14.95341380335059,15.117630958557129,2980900,0.0,0
2020-06-23,15.252869021952476,15.417086178614785,15.011373311711788,15.050012588500977,4731500,0.0,0
2020-06-24,14.866475199387125,14.905114473435125,14.393142940757924,14.576680183410645,4692900,0.0,0
2020-06-25,14.451102260254093,14.750557323969286,14.354503614866493,14.673277854919434,2265500,0.0,0
2020-06-26,14.538042068481445,14.673279077815419,14.306206405709176,14.538042068481445,3870600,0.0,0
2020-06-29,14.82783669926342,15.146610957105768,14.69259877242033,15.059672355651855,4330000,0.0,0
2020-06-30,15.030693298373002,15.407426013943374,14.818176817004447,15.339807510375977,3009400,0.0,0
2020-07-01,15.27218807805622,15.610281496565637,15.214228706213852,15.243207931518555,2179600,0.0,0
2020-07-02,15.63926285329784,15.929056971235577,15.397766219628004,15.426746368408203,2235100,0.0,0
2020-07-06,15.755179838823892,15.803480087021853,15.436405570581655,15.45572566986084,4132100,0.0,0
2020-07-07,15.281848060764094,15.47504536356035,15.223889606911628,15.31082820892334,2745600,0.0,0
2020-07-08,15.223889813963867,15.339807644478348,15.050012607575628,15.272189140319824,2389100,0.0,0
2020-07-09,15.233549195153087,15.272188470296058,14.441442672872663,14.499402046203613,4211400,0.0,0
2020-07-10,14.673278967478788,15.330147594960552,14.596000413802466,15.272189140319824,2317800,0.0,0
2020-07-13,15.36878661388051,15.523343718639383,15.165930183576233,15.185250282287598,2473600,0.0,0
2020-07-14,15.136950994818744,15.639262507781647,15.011373116578017,15.533003807067871,3599500,0.0,0
2020-07-15,15.73586235062549,15.909737725232825,15.64892374208874,15.842119216918945,1885600,0.0,0
2020-07-16,15.494365158716432,16.122253616801554,15.484705109519307,15.987014770507812,2207100,0.0,0
2020-07-17,16.01599571381247,16.151232724359122,15.716541543687987,15.80348014831543,2022200,0.0,0
2020-07-20,15.619942693007042,15.784159850520306,15.330147654969927,15.523344039916992,2676400,0.0,0
2020-07-21,16.08361342001306,16.18021206951831,15.417085686372436,15.987014770507812,7239700,0.0,0
