Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-05-26,33.13270396148843,33.50106910322835,32.764342617562214,32.893768310546875,1011400,0.063,0
2020-05-27,34.22783878189598,34.59620013723551,33.660361846059956,34.08845901489258,1070200,0.0,0
2020-05-28,34.53646156020715,34.64597531060785,33.45128572103927,33.630489349365234,1021300,0.0,0
2020-05-29,33.122750070796386,33.49111141671337,32.51544927483282,33.0928840637207,2610600,0.0,0
2020-06-01,33.01323601376663,33.74000462922759,32.60505079692379,33.62053680419922,1000600,0.0,0
2020-06-02,34.078497702107164,34.93469195322054,33.86942807273671,34.4866828918457,1668300,0.0,0
2020-06-03,35.2034997043475,35.74111061334022,35.123851955838795,35.322967529296875,1131000,0.0,0
2020-06-04,35.15372337047042,36.35836713823445,34.39708491623854,36.33845520019531,1176200,0.0,0
2020-06-05,38.558578849745466,39.643754613405385,38.01101393365576,38.90703201293945,1478700,0.0,0
2020-06-08,39.61389402719298,39.89265355761765,38.92694547319822,39.77318572998047,1403000,0.0,0
2020-06-09,38.51875722495442,38.737784723280754,37.68247490148798,38.090660095214844,1150300,0.0,0
2020-06-10,37.71234904395013,37.71234904395013,35.85062268957556,36.00991439819336,1699100,0.0,0
2020-06-11,34.06854521793592,34.40704054696407,32.00770723755716,32.04752731323242,2472400,0.0,0
2020-06-12,33.60062419167294,33.62053612841305,31.569652217945446,32.87385559082031,1933900,0.0,0
2020-06-15,31.201289935294998,33.670313048886946,31.041998244024988,33.43137741088867,1399300,0.0,0
2020-06-16,35.24332372925683,35.24332372925683,33.1824857004556,33.76987075805664,1275900,0.0,0
2020-06-17,33.87937940009952,33.87937940009952,32.99331921586876,33.25217056274414,1505900,0.0,0
2020-06-18,32.784256754834914,33.87938679040447,32.36611364090624,33.73005294799805,1521700,0.0,0
2020-06-19,34.47673042999977,34.69575413858252,33.74000396163886,34.57628631591797,4982900,0.0,0
2020-06-22,34.20792361035213,34.20792361035213,33.40150729458898,33.90925216674805,1525000,0.0,0
2020-06-23,34.49664047536021,34.84508985478268,34.14818729812434,34.188011169433594,1273800,0.0,0
2020-06-24,33.6304903252026,33.6304903252026,32.276509004258045,33.023189544677734,1110900,0.0,0
2020-06-25,32.73447728933562,33.74996332142567,32.56522771841372,33.69022750854492,1062500,0.0,0
2020-06-26,33.17252840784553,33.341777978176395,32.147088309429826,32.66478729248047,2485900,0.0,0
2020-06-29,33.05306056244628,33.67031543513637,32.69465328223469,33.540889739990234,871600,0.0,0
2020-06-30,33.39155268889715,34.39708075236123,33.19243713042319,34.13823318481445,1014200,0.0,0
2020-07-01,34.028722594099214,34.407041810509426,33.31190803623014,33.39155578613281,984500,0.0,0
2020-07-02,34.28757030782646,34.815227158277416,33.41146784265786,33.540889739990234,992000,0.0,0
2020-07-06,34.377168271630694,35.01433501039341,34.217876586940015,34.36721420288086,852100,0.0,0
2020-07-07,34.01876405387244,34.14818974599854,33.41146706303323,33.52097702026367,727300,0.0,0
2020-07-08,33.23226364457949,34.09841202533895,33.23226364457949,33.76987075805664,880700,0.0,0
