Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-05-26,38.793996010883404,40.75144807078445,38.707637724113205,40.4539909362793,8179300,0.0,0
2020-05-27,41.0489024543684,41.93167647872499,40.48277670862941,41.23121643066406,7748100,0.0,0
2020-05-28,41.68219634906719,41.68219634906719,40.050989884298154,40.13734817504883,5938400,0.0,0
2020-05-29,39.85908025892169,41.23121544616428,39.5616231249291,41.20242691040039,8858000,0.0,0
2020-06-01,40.98173723417818,41.720579592096655,40.876187802999056,41.5478630065918,5770600,0.0,0
2020-06-02,41.44230947789036,42.09479347854341,41.384739728637754,41.787742614746094,4284700,0.0,0
2020-06-03,42.19075099242499,42.61294503338733,41.69179240201394,41.84531784057617,4681700,0.0,0
2020-06-04,41.35594753457283,42.574557143844494,41.03930296069459,42.41143798828125,4949600,0.0,0
2020-06-05,43.370979792869214,44.49363390982727,43.02554663062511,43.51490783691406,8052000,0.0,0
2020-06-08,43.649241509002756,45.462761772064944,43.649241509002756,45.11732864379883,7233600,0.0,0
2020-06-09,44.695136932716636,44.743112945149136,43.15028517417837,43.44773864746094,5066500,0.0,0
2020-06-10,43.67802594223233,43.80276649514431,42.43063139411719,42.48820114135742,4561400,0.0,0
2020-06-11,41.43271763602263,41.451908773430155,39.08185637846162,39.10104751586914,7899700,0.0,0
2020-06-12,40.16613188384298,40.87618566684696,39.072262673033734,39.72474670410156,5015000,0.0,0
2020-06-15,38.82278040440342,40.28127386267436,38.21827606485168,39.81110382080078,5275800,0.0,0
2020-06-16,40.77063898082285,41.21202415059676,39.48486208514682,40.44439697265625,5446100,0.0,0
2020-06-17,40.588325009581595,41.03930757801826,40.127748702817286,40.44439697265625,4765600,0.0,0
2020-06-18,39.99341316293218,40.73225544262298,39.70555343768076,40.281272888183594,3201500,0.0,0
2020-06-19,40.76104236913068,42.699303318561796,40.49237376674811,42.344276428222656,13680700,0.0,0
2020-06-22,41.787741236314965,41.95086406126489,41.029707839923645,41.49028778076172,5154100,0.0,0
2020-06-23,42.20993767226681,42.44022397562351,40.99132803097199,41.07768630981445,5418100,0.0,0
2020-06-24,40.952954953429035,40.952954953429035,39.19700410956771,39.50405502319336,6217900,0.0,0
2020-06-25,39.45607410177425,40.55954070198974,39.0722623375992,40.33884811401367,6660500,0.0,0
2020-06-26,40.17573026937532,40.23330368830599,39.101052071685544,39.50405502319336,7037000,0.0,0
