Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-05-26,10.049002190421222,10.719574141811263,9.981945269356826,10.49924373626709,13327600,0.0,0
2020-05-27,11.121918004584424,11.495522825296092,10.87284903769205,11.476363182067871,15820400,0.0,0
2020-05-28,11.648796028249427,11.706274042928271,10.968644241390354,11.016542434692383,12227400,0.0,0
2020-05-29,10.729154618181942,11.016542875922422,10.614199497802167,10.8345308303833,19646300,0.0,0
2020-06-01,10.87284909041674,11.14107770183803,10.786632522635804,10.997383117675781,8730400,0.0,0
2020-06-02,11.217713518376476,11.447623737685538,11.064440038837102,11.208133697509766,10844500,0.0,0
2020-06-03,11.591318334771282,11.964922213553345,11.495521953062955,11.792490005493164,11358900,0.0,0
2020-06-04,11.777937346031056,12.544376373291016,11.613007346790004,12.544376373291016,14367300,0.155,0
2020-06-05,13.582464497631124,13.825008506517394,12.786920444558387,12.932446479797363,14606200,0.0,0
2020-06-08,13.369024637898276,13.56305964729258,13.087673642968559,13.42723560333252,8903500,0.0,0
2020-06-09,12.825727873951715,13.23320189640087,12.641393902960338,13.05856990814209,10772500,0.0,0
2020-06-10,12.864534746120963,12.922744791448357,12.243621736159485,12.282428741455078,11739000,0.0,0
2020-06-11,11.273445122884224,11.710024142249233,10.992094117050604,11.060006141662598,11101700,0.0,0
2020-06-12,11.787638499718161,11.787638499718161,11.050305413507107,11.54509449005127,11041600,0.0,0
2020-06-15,11.079411247568153,11.923464352038396,10.95328824227048,11.797341346740723,12572500,0.0,0
2020-06-16,12.50556990028974,12.563779946475751,11.865252915619598,12.204814910888672,11065700,0.0,0
2020-06-17,12.282427953134777,12.36004195874448,11.942866909900303,11.991374969482422,9980800,0.0,0
2020-06-18,11.807041937467357,12.321234955939628,11.710023967839263,11.991374969482422,9730400,0.0,0
2020-06-19,12.272726801487199,12.272726801487199,11.564498721072596,11.642112731933594,51155600,0.0,0
2020-06-22,11.56449760212313,11.923462598930762,11.477181617044968,11.719725608825684,7723000,0.0,0
