Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-05-26,37.18015863457544,38.905544029108434,36.73943687144641,38.68049240112305,2493625,0.0,0.0
2020-05-27,40.565290748403065,42.300050711102905,39.5619399025826,41.29670333862305,2522852,0.0,0.0
2020-05-28,42.415387078030626,42.59475358709229,39.96090352786676,41.45247268676758,2451387,0.303811,0.0
2020-05-29,40.75388800520001,41.09373848799272,39.40392034301339,39.76265335083008,6602217,0.0,0.0
2020-06-01,39.65881160333951,42.19825955770828,39.32839887254937,41.603519439697266,1590789,0.0,0.0
2020-06-02,42.67970914888874,45.47404634052187,42.67970914888874,44.681060791015625,3023694,0.0,0.0
2020-06-03,45.25692132108857,49.71275650487422,45.25692132108857,48.28726577758789,2649179,0.0,0.0
2020-06-04,48.16454151763769,49.65611403014059,46.531364064033404,48.87256622314453,1491747,0.0,0.0
2020-06-05,52.83750272779435,55.49023514084368,51.657463846262495,51.95955276489258,2892512,0.0,0.0
2020-06-08,54.72557351626004,59.83279316099987,54.43292234334537,59.58734130859375,3095645,0.0,0.0
2020-06-09,56.641960769547,57.557672398136596,53.743783154080226,54.130836486816406,2976115,0.0,0.0
2020-06-10,53.205675539479564,53.6210491025983,50.222530502324254,50.260292053222656,2021913,0.0,0.0
2020-06-11,45.75726102693251,47.9002143347348,42.70803742530696,46.26704025268555,2247380,0.0,0.0
2020-06-12,49.95820790212918,50.32638218427225,45.908308282375486,49.27850341796875,1848590,0.0,0.0
2020-06-15,46.31423882617009,49.24073995390209,45.56845252475483,48.589359283447266,1804506,0.0,0.0
2020-06-16,51.893478929654556,52.10116574889911,49.476756717456155,50.76063919067383,1451742,0.0,0.0
2020-06-17,50.902234164864986,50.902234164864986,48.72151949415306,48.749839782714844,1356778,0.0,0.0
2020-06-18,47.56036140807417,50.56238553616745,47.16386686358704,50.53406524658203,2434394,0.0,0.0
2020-06-19,51.468658682606126,51.75186858794045,48.42887283158621,48.96697235107422,4259486,0.0,0.0
2020-06-22,48.56103693655027,50.33581586681755,47.494279227921865,49.18409729003906,2215337,0.0,0.0
2020-06-23,49.70332060787578,50.59071193488044,48.14566602818043,48.778167724609375,1804312,0.0,0.0
2020-06-24,47.909661692854755,48.67432713200833,45.379654760927856,47.03171157836914,2089204,0.0,0.0
2020-06-25,46.13486852445004,47.54148013970428,45.53069071922692,47.258270263671875,1394647,0.0,0.0
2020-06-26,46.95617975997831,47.14498751721019,43.89751507340424,44.14296340942383,2210093,0.0,0.0
2020-06-29,44.86023538788556,47.6153099501866,44.242716976835325,47.577308654785156,1533695,0.303811,0.0
2020-06-30,47.28279805320603,47.9193153330633,46.380275232615176,46.826786041259766,1309588,0.0,0.0
2020-07-01,47.10229983146854,48.3278355959346,46.076271771361796,46.11427307128906,1238802,0.0,0.0
2020-07-02,47.434801801159985,48.49883096996783,46.57977798490753,47.42530059814453,1614870,0.0,0.0
2020-07-06,49.002343335671746,49.36335384493602,46.59877836672939,48.08081817626953,1476406,0.0,0.0
2020-07-07,46.8837868091273,47.60580431663883,45.829255358572,45.8387565612793,1467181,0.0,0.0
2020-07-08,45.84826466736545,47.14979943257108,45.34475011355981,46.313777923583984,1759743,0.0,0.0
2020-07-09,45.971765416539036,46.05726921430969,43.321193432186256,43.67270278930664,1308131,0.0,0.0
2020-07-10,43.482693720826596,45.93376139001177,43.46369483298681,45.70575714111328,1212099,0.0,0.0
2020-07-13,46.30427476395088,47.5868105856819,45.20224421839443,46.42777633666992,948376,0.0,0.0
2020-07-14,46.32326769179133,47.453801703085716,45.65825037611996,46.15226364135742,677078,0.0,0.0
2020-07-15,47.23530435479348,47.92882189405687,46.313779024587156,47.1593017578125,1064993,0.0,0.0
2020-07-16,46.49427914470548,47.2162966978413,45.981263431589326,46.24727249145508,891475,0.0,0.0
